city,timestamp,date_time,weather_main,weather_description,temperature_celsius,feels_like_celsius,temp_min_celsius,temp_max_celsius,pressure,humidity,wind_speed,wind_deg,clouds,lat,lon
Phoenix,1708873200,2024-02-25 15:00:00,Clouds,overcast clouds,18.96,17.64,18.96,18.96,1015,28,1.6,91,100,33.4484,-112.074
Phoenix,1708884000,2024-02-25 18:00:00,Clouds,overcast clouds,22.39,21.31,22.39,22.39,1016,24,2.13,117,100,33.4484,-112.074
Phoenix,1708894800,2024-02-25 21:00:00,Clouds,overcast clouds,24.72,23.77,24.72,24.72,1014,20,2.55,171,100,33.4484,-112.074
Phoenix,1708905600,2024-02-26 00:00:00,Clouds,overcast clouds,25.04,24.12,25.04,25.04,1013,20,2.19,194,100,33.4484,-112.074
Phoenix,1708916400,2024-02-26 03:00:00,Clouds,overcast clouds,22.05,21.09,22.05,22.05,1014,30,2.24,236,100,33.4484,-112.074
Phoenix,1708927200,2024-02-26 06:00:00,Rain,light rain,19.92,19.06,19.92,19.92,1015,42,1.71,234,100,33.4484,-112.074
Phoenix,1708938000,2024-02-26 09:00:00,Clouds,overcast clouds,19.81,18.89,19.81,19.81,1014,40,0.7,99,100,33.4484,-112.074
Phoenix,1708948800,2024-02-26 12:00:00,Clouds,overcast clouds,18.91,17.95,18.91,18.91,1013,42,0.53,101,100,33.4484,-112.074
Phoenix,1708959600,2024-02-26 15:00:00,Clouds,overcast clouds,18.69,17.69,18.69,18.69,1014,41,0.81,136,100,33.4484,-112.074
Phoenix,1708970400,2024-02-26 18:00:00,Clouds,overcast clouds,20.6,19.53,20.6,20.6,1014,31,1.37,244,100,33.4484,-112.074
Phoenix,1708981200,2024-02-26 21:00:00,Clouds,overcast clouds,21.8,20.69,21.8,21.8,1012,25,3.23,229,100,33.4484,-112.074
Philadelphia,1708560000,2024-02-22 00:00:00,Clear,clear sky,5.55,2.84,3.85,5.55,1026,57,3.48,140,0,39.9523,-75.1638
Philadelphia,1708570800,2024-02-22 03:00:00,Clouds,scattered clouds,4.41,2.6,2.12,4.41,1026,61,2.08,136,25,39.9523,-75.1638
Philadelphia,1708581600,2024-02-22 06:00:00,Clouds,scattered clouds,2.62,1.07,1.16,2.62,1025,68,1.62,151,31,39.9523,-75.1638
Philadelphia,1708592400,2024-02-22 09:00:00,Clouds,broken clouds,0.74,-0.75,0.74,0.74,1022,76,1.4,169,55,39.9523,-75.1638
Philadelphia,1708603200,2024-02-22 12:00:00,Clouds,scattered clouds,0.38,-1.49,0.38,0.38,1021,82,1.61,158,37,39.9523,-75.1638
Philadelphia,1708614000,2024-02-22 15:00:00,Clouds,broken clouds,5.32,2.76,5.32,5.32,1018,66,3.18,169,65,39.9523,-75.1638
Philadelphia,1708624800,2024-02-22 18:00:00,Clouds,broken clouds,9.7,7.31,9.7,9.7,1014,50,4.76,193,66,39.9523,-75.1638
Philadelphia,1708635600,2024-02-22 21:00:00,Clouds,overcast clouds,8.1,5.52,8.1,8.1,1011,63,4.31,167,99,39.9523,-75.1638
Philadelphia,1708646400,2024-02-23 00:00:00,Clouds,overcast clouds,6.59,3.55,6.59,6.59,1009,73,4.52,157,100,39.9523,-75.1638
Philadelphia,1708657200,2024-02-23 03:00:00,Clouds,overcast clouds,6.84,3.66,6.84,6.84,1005,72,4.95,171,100,39.9523,-75.1638
Philadelphia,1708668000,2024-02-23 06:00:00,Clouds,overcast clouds,7.25,4.32,7.25,7.25,1002,77,4.61,190,100,39.9523,-75.1638
Philadelphia,1708678800,2024-02-23 09:00:00,Rain,light rain,7.78,5.07,7.78,7.78,999,88,4.41,199,100,39.9523,-75.1638
Philadelphia,1708689600,2024-02-23 12:00:00,Rain,light rain,7.67,5.37,7.67,7.67,998,89,3.57,195,100,39.9523,-75.1638
Philadelphia,1708700400,2024-02-23 15:00:00,Rain,light rain,8.48,6.92,8.48,8.48,997,87,2.65,210,100,39.9523,-75.1638
Philadelphia,1708711200,2024-02-23 18:00:00,Clouds,overcast clouds,9.46,8.41,9.46,9.46,996,87,2.19,285,100,39.9523,-75.1638
Philadelphia,1708722000,2024-02-23 21:00:00,Clouds,overcast clouds,7.46,4.81,7.46,7.46,998,81,4.14,332,100,39.9523,-75.1638
Philadelphia,1708732800,2024-02-24 00:00:00,Clouds,overcast clouds,7.51,5.41,7.51,7.51,1000,76,3.18,314,92,39.9523,-75.1638
Philadelphia,1708743600,2024-02-24 03:00:00,Clouds,overcast clouds,6.8,4.93,6.8,6.8,1001,70,2.63,329,88,39.9523,-75.1638
Philadelphia,1708754400,2024-02-24 06:00:00,Clouds,overcast clouds,6.23,4.12,6.23,6.23,1002,70,2.81,346,92,39.9523,-75.1638
Philadelphia,1708765200,2024-02-24 09:00:00,Clouds,overcast clouds,4.36,1.19,4.36,4.36,1003,68,3.8,346,100,39.9523,-75.1638
Philadelphia,1708776000,2024-02-24 12:00:00,Clouds,broken clouds,1.5,-2.58,1.5,1.5,1006,66,4.21,329,69,39.9523,-75.1638
Philadelphia,1708786800,2024-02-24 15:00:00,Clouds,broken clouds,2.27,-2.29,2.27,2.27,1008,48,5.41,335,77,39.9523,-75.1638
Philadelphia,1708797600,2024-02-24 18:00:00,Clouds,overcast clouds,3.1,-1.28,3.1,3.1,1009,37,5.49,328,85,39.9523,-75.1638
Philadelphia,1708808400,2024-02-24 21:00:00,Clouds,overcast clouds,3.03,-1.25,3.03,3.03,1011,32,5.24,334,100,39.9523,-75.1638
Philadelphia,1708819200,2024-02-25 00:00:00,Clouds,broken clouds,1.14,-3.1,1.14,1.14,1015,36,4.34,352,64,39.9523,-75.1638
Philadelphia,1708830000,2024-02-25 03:00:00,Clear,clear sky,-0.81,-5.25,-0.81,-0.81,1018,41,3.96,359,0,39.9523,-75.1638
Philadelphia,1708840800,2024-02-25 06:00:00,Clear,clear sky,-1.89,-6.55,-1.89,-1.89,1020,40,3.93,344,0,39.9523,-75.1638
Philadelphia,1708851600,2024-02-25 09:00:00,Clear,clear sky,-2.32,-6.57,-2.32,-2.32,1022,40,3.31,337,1,39.9523,-75.1638
Philadelphia,1708862400,2024-02-25 12:00:00,Clear,clear sky,-2.32,-4.99,-2.32,-2.32,1023,40,1.88,336,0,39.9523,-75.1638
Philadelphia,1708873200,2024-02-25 15:00:00,Clear,clear sky,0.77,-1.16,0.77,0.77,1024,31,1.69,249,0,39.9523,-75.1638
Philadelphia,1708884000,2024-02-25 18:00:00,Clear,clear sky,4.58,2.06,4.58,4.58,1023,25,2.92,229,3,39.9523,-75.1638
Philadelphia,1708894800,2024-02-25 21:00:00,Clouds,broken clouds,6.08,3.18,6.08,6.08,1021,27,4.01,221,69,39.9523,-75.1638
Philadelphia,1708905600,2024-02-26 00:00:00,Clouds,scattered clouds,2.91,-0.55,2.91,2.91,1022,46,3.75,184,38,39.9523,-75.1638
Philadelphia,1708916400,2024-02-26 03:00:00,Clouds,overcast clouds,2.73,-1.03,2.73,2.73,1022,52,4.17,194,97,39.9523,-75.1638
Philadelphia,1708927200,2024-02-26 06:00:00,Clouds,overcast clouds,3.13,-0.66,3.13,3.13,1021,59,4.37,197,97,39.9523,-75.1638
Philadelphia,1708938000,2024-02-26 09:00:00,Clouds,overcast clouds,3.47,-0.33,3.47,3.47,1020,70,4.53,193,99,39.9523,-75.1638
Philadelphia,1708948800,2024-02-26 12:00:00,Clouds,overcast clouds,4.02,0.35,4.02,4.02,1019,77,4.53,199,100,39.9523,-75.1638
Philadelphia,1708959600,2024-02-26 15:00:00,Clouds,overcast clouds,8.04,5.11,8.04,8.04,1019,62,5.07,219,98,39.9523,-75.1638
Philadelphia,1708970400,2024-02-26 18:00:00,Clouds,overcast clouds,13.2,11.83,13.2,13.2,1017,48,5.19,229,93,39.9523,-75.1638
Philadelphia,1708981200,2024-02-26 21:00:00,Clouds,overcast clouds,14.0,12.74,14.0,14.0,1017,49,3.71,219,90,39.9523,-75.1638
San Antonio,1708560000,2024-02-22 00:00:00,Clear,clear sky,25.57,25.72,23.56,25.57,1014,59,5.51,161,0,29.4241,-98.4936
San Antonio,1708570800,2024-02-22 03:00:00,Clear,clear sky,23.33,23.49,18.84,23.33,1014,68,5.81,159,1,29.4241,-98.4936
San Antonio,1708581600,2024-02-22 06:00:00,Clear,clear sky,19.68,19.87,16.73,19.68,1013,83,4.81,165,1,29.4241,-98.4936
San Antonio,1708592400,2024-02-22 09:00:00,Clouds,broken clouds,16.12,16.29,16.12,16.12,1012,96,2.67,202,72,29.4241,-98.4936
San Antonio,1708603200,2024-02-22 12:00:00,Clouds,overcast clouds,16.83,17.0,16.83,16.83,1013,93,0.3,180,85,29.4241,-98.4936
San Antonio,1708614000,2024-02-22 15:00:00,Clouds,overcast clouds,17.97,18.07,17.97,17.97,1013,86,2.0,240,100,29.4241,-98.4936
San Antonio,1708624800,2024-02-22 18:00:00,Clouds,overcast clouds,27.01,26.28,27.01,27.01,1012,26,4.41,297,96,29.4241,-98.4936
San Antonio,1708635600,2024-02-22 21:00:00,Clouds,broken clouds,29.71,27.9,29.71,29.71,1009,13,6.53,302,62,29.4241,-98.4936
San Antonio,1708646400,2024-02-23 00:00:00,Clouds,broken clouds,24.89,24.04,24.89,24.89,1009,23,3.46,321,67,29.4241,-98.4936
San Antonio,1708657200,2024-02-23 03:00:00,Clouds,broken clouds,20.68,19.53,20.68,20.68,1012,28,4.03,353,58,29.4241,-98.4936
San Antonio,1708668000,2024-02-23 06:00:00,Clouds,scattered clouds,18.43,17.4,18.43,18.43,1014,41,5.76,17,31,29.4241,-98.4936
San Antonio,1708678800,2024-02-23 09:00:00,Clear,clear sky,16.49,15.47,16.49,16.49,1015,49,5.6,22,3,29.4241,-98.4936
San Antonio,1708689600,2024-02-23 12:00:00,Clear,clear sky,14.68,13.54,14.68,14.68,1017,51,4.58,25,3,29.4241,-98.4936
San Antonio,1708700400,2024-02-23 15:00:00,Clouds,few clouds,16.55,15.49,16.55,16.55,1019,47,5.73,33,22,29.4241,-98.4936
San Antonio,1708711200,2024-02-23 18:00:00,Clouds,scattered clouds,21.26,20.22,21.26,21.26,1019,30,4.75,48,33,29.4241,-98.4936
San Antonio,1708722000,2024-02-23 21:00:00,Clouds,broken clouds,23.16,22.18,23.16,23.16,1016,25,3.74,56,81,29.4241,-98.4936
San Antonio,1708732800,2024-02-24 00:00:00,Clouds,broken clouds,20.25,19.24,20.25,20.25,1017,35,3.3,84,74,29.4241,-98.4936
San Antonio,1708743600,2024-02-24 03:00:00,Clouds,overcast clouds,17.32,16.2,17.32,17.32,1019,42,2.94,94,99,29.4241,-98.4936
San Antonio,1708754400,2024-02-24 06:00:00,Clouds,overcast clouds,15.68,14.53,15.68,15.68,1019,47,2.0,96,99,29.4241,-98.4936
San Antonio,1708765200,2024-02-24 09:00:00,Clouds,overcast clouds,14.02,12.84,14.02,14.02,1019,52,1.78,84,89,29.4241,-98.4936
San Antonio,1708776000,2024-02-24 12:00:00,Clouds,overcast clouds,12.87,11.62,12.87,12.87,1020,54,1.61,98,93,29.4241,-98.4936
San Antonio,1708786800,2024-02-24 15:00:00,Clouds,overcast clouds,15.79,14.6,15.79,15.79,1022,45,1.99,139,92,29.4241,-98.4936
San Antonio,1708797600,2024-02-24 18:00:00,Clouds,overcast clouds,21.42,20.37,21.42,21.42,1021,29,4.29,164,95,29.4241,-98.4936
San Antonio,1708808400,2024-02-24 21:00:00,Clouds,overcast clouds,23.5,22.64,23.5,23.5,1018,28,5.32,161,92,29.4241,-98.4936
San Antonio,1708819200,2024-02-25 00:00:00,Clouds,broken clouds,20.6,19.81,20.6,20.6,1018,42,4.01,163,68,29.4241,-98.4936
San Antonio,1708830000,2024-02-25 03:00:00,Clear,clear sky,16.45,15.67,16.45,16.45,1020,58,4.64,154,5,29.4241,-98.4936
San Antonio,1708840800,2024-02-25 06:00:00,Clear,clear sky,14.41,13.76,14.41,14.41,1019,71,4.02,162,3,29.4241,-98.4936
San Antonio,1708851600,2024-02-25 09:00:00,Clouds,scattered clouds,13.29,13.0,13.29,13.29,1018,89,2.87,174,43,29.4241,-98.4936
San Antonio,1708862400,2024-02-25 12:00:00,Clouds,scattered clouds,13.04,12.91,13.04,13.04,1017,96,3.02,180,32,29.4241,-98.4936
San Antonio,1708873200,2024-02-25 15:00:00,Clouds,scattered clouds,17.07,17.0,17.07,17.07,1018,83,5.48,192,47,29.4241,-98.4936
San Antonio,1708884000,2024-02-25 18:00:00,Clouds,scattered clouds,23.38,23.37,23.38,23.38,1017,61,7.09,195,49,29.4241,-98.4936
San Antonio,1708894800,2024-02-25 21:00:00,Clouds,broken clouds,26.32,26.32,26.32,26.32,1013,51,6.53,191,84,29.4241,-98.4936
San Antonio,1708905600,2024-02-26 00:00:00,Clouds,overcast clouds,24.24,24.29,24.24,24.24,1013,60,4.09,172,92,29.4241,-98.4936
San Antonio,1708916400,2024-02-26 03:00:00,Clouds,overcast clouds,19.88,19.99,19.88,19.88,1015,79,5.28,160,100,29.4241,-98.4936
San Antonio,1708927200,2024-02-26 06:00:00,Clouds,overcast clouds,17.45,17.63,17.45,17.45,1016,91,3.03,166,93,29.4241,-98.4936
San Antonio,1708938000,2024-02-26 09:00:00,Clouds,overcast clouds,16.42,16.6,16.42,16.42,1015,95,2.52,193,100,29.4241,-98.4936
San Antonio,1708948800,2024-02-26 12:00:00,Clouds,overcast clouds,15.94,16.1,15.94,15.94,1015,96,2.04,212,95,29.4241,-98.4936
San Antonio,1708959600,2024-02-26 15:00:00,Clouds,overcast clouds,19.11,19.35,19.11,19.11,1016,87,3.47,208,94,29.4241,-98.4936
San Antonio,1708970400,2024-02-26 18:00:00,Clouds,overcast clouds,24.82,25.03,24.82,24.82,1014,64,4.33,203,97,29.4241,-98.4936
San Antonio,1708981200,2024-02-26 21:00:00,Clouds,overcast clouds,27.7,28.29,27.7,27.7,1010,52,4.57,188,97,29.4241,-98.4936
San Diego,1708560000,2024-02-22 00:00:00,Clouds,broken clouds,17.33,17.0,16.24,17.33,1021,72,3.39,303,75,32.7153,-117.1573
San Diego,1708570800,2024-02-22 03:00:00,Clouds,broken clouds,16.59,16.21,15.11,16.59,1021,73,2.68,319,52,32.7153,-117.1573
San Diego,1708581600,2024-02-22 06:00:00,Clouds,broken clouds,15.46,15.07,14.52,15.46,1022,77,2.85,318,60,32.7153,-117.1573
San Diego,1708592400,2024-02-22 09:00:00,Clouds,overcast clouds,14.06,13.64,14.06,14.06,1021,81,1.45,332,100,32.7153,-117.1573
San Diego,1708603200,2024-02-22 12:00:00,Clouds,overcast clouds,13.42,13.01,13.42,13.42,1022,84,1.62,334,85,32.7153,-117.1573
San Diego,1708614000,2024-02-22 15:00:00,Clear,clear sky,13.19,12.76,13.19,13.19,1023,84,0.59,358,3,32.7153,-117.1573
San Diego,1708624800,2024-02-22 18:00:00,Clear,clear sky,15.72,15.1,15.72,15.72,1023,67,0.76,331,2,32.7153,-117.1573
San Diego,1708635600,2024-02-22 21:00:00,Clear,clear sky,17.17,16.43,17.17,17.17,1021,57,3.52,300,1,32.7153,-117.1573
San Diego,1708646400,2024-02-23 00:00:00,Clear,clear sky,16.64,15.9,16.64,16.64,1020,59,4.27,291,2,32.7153,-117.1573
San Diego,1708657200,2024-02-23 03:00:00,Clouds,scattered clouds,15.22,14.52,15.22,15.22,1021,66,2.57,329,34,32.7153,-117.1573
San Diego,1708668000,2024-02-23 06:00:00,Clouds,broken clouds,14.83,14.2,14.83,14.83,1021,70,2.43,347,58,32.7153,-117.1573
San Diego,1708678800,2024-02-23 09:00:00,Clouds,overcast clouds,14.36,13.84,14.36,14.36,1019,76,3.11,1,100,32.7153,-117.1573
San Diego,1708689600,2024-02-23 12:00:00,Clouds,overcast clouds,14.31,13.62,14.31,14.31,1018,70,1.97,360,100,32.7153,-117.1573
San Diego,1708700400,2024-02-23 15:00:00,Clouds,overcast clouds,14.79,13.92,14.79,14.79,1018,61,1.77,46,100,32.7153,-117.1573
San Diego,1708711200,2024-02-23 18:00:00,Clouds,overcast clouds,18.73,17.86,18.73,18.73,1018,46,0.57,268,98,32.7153,-117.1573
San Diego,1708722000,2024-02-23 21:00:00,Clouds,scattered clouds,21.16,20.3,21.16,21.16,1016,37,2.47,315,31,32.7153,-117.1573
San Diego,1708732800,2024-02-24 00:00:00,Clouds,few clouds,20.34,19.53,20.34,20.34,1015,42,2.93,296,17,32.7153,-117.1573
San Diego,1708743600,2024-02-24 03:00:00,Clouds,scattered clouds,17.97,17.18,17.97,17.97,1016,52,1.11,258,46,32.7153,-117.1573
San Diego,1708754400,2024-02-24 06:00:00,Clouds,broken clouds,17.33,16.53,17.33,17.33,1016,54,0.76,177,73,32.7153,-117.1573
San Diego,1708765200,2024-02-24 09:00:00,Clouds,overcast clouds,16.88,16.06,16.88,16.88,1015,55,0.86,355,100,32.7153,-117.1573
San Diego,1708776000,2024-02-24 12:00:00,Clouds,overcast clouds,16.81,15.88,16.81,16.81,1015,51,1.47,355,100,32.7153,-117.1573
San Diego,1708786800,2024-02-24 15:00:00,Clouds,overcast clouds,16.96,15.99,16.96,16.96,1015,49,0.87,280,100,32.7153,-117.1573
San Diego,1708797600,2024-02-24 18:00:00,Clouds,overcast clouds,19.2,18.27,19.2,19.2,1016,42,1.26,298,100,32.7153,-117.1573
San Diego,1708808400,2024-02-24 21:00:00,Clouds,overcast clouds,20.49,19.64,20.49,20.49,1015,40,2.46,284,100,32.7153,-117.1573
San Diego,1708819200,2024-02-25 00:00:00,Clouds,overcast clouds,19.57,18.73,19.57,19.57,1015,44,2.76,259,100,32.7153,-117.1573
San Diego,1708830000,2024-02-25 03:00:00,Clouds,overcast clouds,17.96,17.17,17.96,17.96,1016,52,1.23,263,100,32.7153,-117.1573
San Diego,1708840800,2024-02-25 06:00:00,Clouds,overcast clouds,16.97,16.21,16.97,16.97,1017,57,1.55,279,100,32.7153,-117.1573
San Diego,1708851600,2024-02-25 09:00:00,Clouds,overcast clouds,16.25,15.5,16.25,16.25,1016,60,0.64,31,100,32.7153,-117.1573
San Diego,1708862400,2024-02-25 12:00:00,Clouds,overcast clouds,15.86,15.09,15.86,15.86,1016,61,0.64,250,100,32.7153,-117.1573
San Diego,1708873200,2024-02-25 15:00:00,Clouds,overcast clouds,15.73,14.98,15.73,15.73,1017,62,1.33,285,100,32.7153,-117.1573
San Diego,1708884000,2024-02-25 18:00:00,Clouds,overcast clouds,17.28,16.55,17.28,17.28,1018,57,1.63,267,100,32.7153,-117.1573
San Diego,1708894800,2024-02-25 21:00:00,Clouds,overcast clouds,18.32,17.57,18.32,18.32,1017,52,2.85,260,100,32.7153,-117.1573
San Diego,1708905600,2024-02-26 00:00:00,Clouds,overcast clouds,17.47,16.68,17.47,17.47,1017,54,3.43,283,100,32.7153,-117.1573
San Diego,1708916400,2024-02-26 03:00:00,Clouds,overcast clouds,16.28,15.53,16.28,16.28,1018,60,1.99,309,100,32.7153,-117.1573
San Diego,1708927200,2024-02-26 06:00:00,Clouds,overcast clouds,15.68,14.95,15.68,15.68,1019,63,1.42,327,100,32.7153,-117.1573
San Diego,1708938000,2024-02-26 09:00:00,Clouds,overcast clouds,15.32,14.55,15.32,15.32,1018,63,1.22,329,100,32.7153,-117.1573
San Diego,1708948800,2024-02-26 12:00:00,Clouds,overcast clouds,14.97,14.17,14.97,14.97,1017,63,1.84,352,100,32.7153,-117.1573
San Diego,1708959600,2024-02-26 15:00:00,Clouds,overcast clouds,15.0,14.15,15.0,15.0,1018,61,1.86,359,100,32.7153,-117.1573
San Diego,1708970400,2024-02-26 18:00:00,Clouds,overcast clouds,17.11,16.13,17.11,17.11,1018,48,1.62,351,100,32.7153,-117.1573
San Diego,1708981200,2024-02-26 21:00:00,Clouds,overcast clouds,18.02,17.26,18.02,18.02,1016,53,3.75,283,100,32.7153,-117.1573
Dallas,1708560000,2024-02-22 00:00:00,Clouds,scattered clouds,25.9,25.85,22.71,25.9,1011,50,7.71,182,40,32.7668,-96.7836
Dallas,1708570800,2024-02-22 03:00:00,Clouds,broken clouds,24.19,24.15,20.76,24.19,1011,57,7.68,187,60,32.7668,-96.7836
Dallas,1708581600,2024-02-22 06:00:00,Clouds,broken clouds,21.02,21.01,18.58,21.02,1010,70,7.57,191,79,32.7668,-96.7836
Dallas,1708592400,2024-02-22 09:00:00,Clouds,broken clouds,17.47,17.54,17.47,17.47,1009,87,6.78,202,68,32.7668,-96.7836
Dallas,1708603200,2024-02-22 12:00:00,Clouds,scattered clouds,16.94,16.96,16.94,16.94,1008,87,5.98,210,35,32.7668,-96.7836
Dallas,1708614000,2024-02-22 15:00:00,Clear,clear sky,18.37,18.14,18.37,18.37,1009,72,4.63,231,0,32.7668,-96.7836
Dallas,1708624800,2024-02-22 18:00:00,Clear,clear sky,24.12,23.06,24.12,24.12,1008,18,5.49,292,1,32.7668,-96.7836
Dallas,1708635600,2024-02-22 21:00:00,Clear,clear sky,24.75,23.8,24.75,24.75,1007,20,6.36,309,2,32.7668,-96.7836
Dallas,1708646400,2024-02-23 00:00:00,Clear,clear sky,21.9,21.09,21.9,21.9,1009,36,5.39,332,1,32.7668,-96.7836
Dallas,1708657200,2024-02-23 03:00:00,Clouds,scattered clouds,18.88,17.95,18.88,18.88,1013,43,6.2,336,29,32.7668,-96.7836
Dallas,1708668000,2024-02-23 06:00:00,Clouds,few clouds,16.69,15.59,16.69,16.69,1014,45,5.59,344,18,32.7668,-96.7836
Dallas,1708678800,2024-02-23 09:00:00,Clear,clear sky,14.84,13.69,14.84,14.84,1015,50,4.76,353,2,32.7668,-96.7836
Dallas,1708689600,2024-02-23 12:00:00,Clear,clear sky,13.34,11.98,13.34,13.34,1017,48,3.13,353,6,32.7668,-96.7836
Dallas,1708700400,2024-02-23 15:00:00,Clouds,scattered clouds,14.44,13.06,14.44,14.44,1019,43,2.97,352,49,32.7668,-96.7836
Dallas,1708711200,2024-02-23 18:00:00,Clouds,scattered clouds,18.91,17.59,18.91,18.91,1019,28,3.0,343,30,32.7668,-96.7836
Dallas,1708722000,2024-02-23 21:00:00,Clouds,few clouds,21.11,19.85,21.11,21.11,1016,22,2.95,334,14,32.7668,-96.7836
Dallas,1708732800,2024-02-24 00:00:00,Clouds,few clouds,19.92,18.65,19.92,19.92,1016,26,1.87,325,12,32.7668,-96.7836
Dallas,1708743600,2024-02-24 03:00:00,Clouds,broken clouds,17.81,16.46,17.81,17.81,1018,31,0.56,291,60,32.7668,-96.7836
Dallas,1708754400,2024-02-24 06:00:00,Clouds,scattered clouds,16.02,14.59,16.02,16.02,1018,35,2.24,217,32,32.7668,-96.7836
Dallas,1708765200,2024-02-24 09:00:00,Clouds,few clouds,14.45,13.02,14.45,14.45,1018,41,2.72,226,23,32.7668,-96.7836
Dallas,1708776000,2024-02-24 12:00:00,Clouds,few clouds,13.37,11.94,13.37,13.37,1019,45,1.58,318,11,32.7668,-96.7836
Dallas,1708786800,2024-02-24 15:00:00,Clear,clear sky,15.39,14.0,15.39,15.39,1021,39,1.62,241,0,32.7668,-96.7836
Dallas,1708797600,2024-02-24 18:00:00,Clear,clear sky,20.9,19.8,20.9,20.9,1020,29,3.15,223,0,32.7668,-96.7836
Dallas,1708808400,2024-02-24 21:00:00,Clear,clear sky,23.87,22.99,23.87,23.87,1017,26,3.91,216,2,32.7668,-96.7836
Dallas,1708819200,2024-02-25 00:00:00,Clear,clear sky,22.04,21.19,22.04,22.04,1016,34,4.12,178,3,32.7668,-96.7836
Dallas,1708830000,2024-02-25 03:00:00,Clouds,overcast clouds,19.16,18.2,19.16,19.16,1018,41,5.89,185,95,32.7668,-96.7836
Dallas,1708840800,2024-02-25 06:00:00,Clouds,overcast clouds,17.56,16.6,17.56,17.56,1017,47,6.01,195,97,32.7668,-96.7836
Dallas,1708851600,2024-02-25 09:00:00,Clouds,scattered clouds,15.78,14.82,15.78,15.78,1016,54,5.36,189,48,32.7668,-96.7836
Dallas,1708862400,2024-02-25 12:00:00,Clouds,broken clouds,14.41,13.5,14.41,14.41,1015,61,5.44,187,60,32.7668,-96.7836
Dallas,1708873200,2024-02-25 15:00:00,Clouds,few clouds,15.96,15.39,15.96,15.96,1015,68,6.42,189,11,32.7668,-96.7836
Dallas,1708884000,2024-02-25 18:00:00,Clouds,scattered clouds,22.01,21.68,22.01,22.01,1013,54,7.98,207,36,32.7668,-96.7836
Dallas,1708894800,2024-02-25 21:00:00,Clouds,broken clouds,26.49,26.49,26.49,26.49,1009,41,7.31,206,52,32.7668,-96.7836
Dallas,1708905600,2024-02-26 00:00:00,Clouds,scattered clouds,25.14,25.02,25.14,25.14,1008,50,7.42,191,31,32.7668,-96.7836
Dallas,1708916400,2024-02-26 03:00:00,Clouds,overcast clouds,21.62,21.67,21.62,21.62,1010,70,8.19,197,97,32.7668,-96.7836
Dallas,1708927200,2024-02-26 06:00:00,Clouds,overcast clouds,19.7,19.79,19.7,19.7,1010,79,7.45,204,98,32.7668,-96.7836
Dallas,1708938000,2024-02-26 09:00:00,Clouds,broken clouds,18.62,18.73,18.62,18.62,1010,84,6.08,204,70,32.7668,-96.7836
Dallas,1708948800,2024-02-26 12:00:00,Clouds,broken clouds,17.82,17.93,17.82,17.82,1010,87,4.98,204,78,32.7668,-96.7836
Dallas,1708959600,2024-02-26 15:00:00,Clouds,overcast clouds,19.8,19.82,19.8,19.8,1011,76,4.64,202,87,32.7668,-96.7836
Dallas,1708970400,2024-02-26 18:00:00,Clouds,broken clouds,28.24,27.49,28.24,28.24,1009,34,6.0,227,72,32.7668,-96.7836
Dallas,1708981200,2024-02-26 21:00:00,Clouds,scattered clouds,32.05,29.89,32.05,32.05,1006,17,5.16,237,26,32.7668,-96.7836
San Jose,1708560000,2024-02-22 00:00:00,Rain,light rain,16.51,15.7,15.47,16.51,1021,57,2.32,287,75,37.3394,-121.895
San Jose,1708570800,2024-02-22 03:00:00,Clouds,broken clouds,14.5,13.76,10.49,14.5,1022,67,1.36,307,80,37.3394,-121.895
San Jose,1708581600,2024-02-22 06:00:00,Clouds,broken clouds,11.68,10.99,9.26,11.68,1024,80,0.14,27,60,37.3394,-121.895
San Jose,1708592400,2024-02-22 09:00:00,Clouds,scattered clouds,8.6,8.6,8.6,8.6,1024,92,0.31,96,48,37.3394,-121.895
San Jose,1708603200,2024-02-22 12:00:00,Clouds,broken clouds,8.15,8.15,8.15,8.15,1023,92,0.98,81,52,37.3394,-121.895
San Jose,1708614000,2024-02-22 15:00:00,Clouds,overcast clouds,7.94,7.94,7.94,7.94,1024,90,0.8,111,94,37.3394,-121.895
San Jose,1708624800,2024-02-22 18:00:00,Clouds,broken clouds,14.74,13.89,14.74,14.74,1025,62,0.22,255,55,37.3394,-121.895
San Jose,1708635600,2024-02-22 21:00:00,Clear,clear sky,17.57,16.69,17.57,17.57,1023,50,0.75,327,3,37.3394,-121.895
San Jose,1708646400,2024-02-23 00:00:00,Clear,clear sky,17.22,16.33,17.22,17.22,1022,51,0.19,125,4,37.3394,-121.895
San Jose,1708657200,2024-02-23 03:00:00,Clear,clear sky,11.5,10.79,11.5,11.5,1023,80,0.52,323,4,37.3394,-121.895
San Jose,1708668000,2024-02-23 06:00:00,Clear,clear sky,10.17,9.49,10.17,10.17,1024,86,0.52,77,3,37.3394,-121.895
San Jose,1708678800,2024-02-23 09:00:00,Clouds,overcast clouds,9.49,9.49,9.49,9.49,1024,88,0.72,74,90,37.3394,-121.895
San Jose,1708689600,2024-02-23 12:00:00,Clouds,overcast clouds,8.99,8.99,8.99,8.99,1023,89,0.97,56,95,37.3394,-121.895
